23.06.16|11:13:52|17|101||00:00:53|0471860155||2|||0|2|
23.06.16|11:25:30|71|9148||00:00:08|9248||2||||5|
23.06.16|11:25:57|71|9148||00:00:23|9248||2||||5|
23.06.16|11:26:20|71|9148||00:00:17|9248||2||||5|
23.06.16|11:29:30|9|144||00:01:05|3457148291||2|||0|1|
23.06.16|11:37:04|17|109||00:19:40|0471860155||2|||0|2|
23.06.16|11:54:54|17|131||00:00:12|0471802282||2|||0|2|
23.06.16|13:47:24|9|164||00:03:51|3356884042||2|||0|1|
23.06.16|14:16:30|17|144||00:01:01|0471592326||2|||0|2|
23.06.16|14:22:30|9|106||00:02:28|3385330447||2|||0|1|
23.06.16|14:36:59|17|110||00:00:28|0473553899||2|||0|2|
23.06.16|14:40:29|18|198||00:01:04|0473553800||2|||0|2|
23.06.16|14:40:39|17|131||00:02:04|0471860155||2|||0|2|
23.06.16|14:42:57|17|110||00:00:05|0473553800||2|||0|2|
23.06.16|14:44:36|17|110||00:01:22|0473553700||2|||0|2|
23.06.16|14:49:39|17|103||00:01:28|0471256626||2|||0|2|
23.06.16|14:51:49|17|131||00:01:07|0471256603||2|||0|2|
23.06.16|14:54:51|9|105||00:00:14|3336319454||2|||0|1|
23.06.16|15:02:01|17|131||00:00:32|0471860155||2|||0|2|
23.06.16|15:03:39|17|131||00:00:35|0471860155||2|||0|2|
23.06.16|15:30:07|17|109||00:03:49|0471256752||2|||0|2|
23.06.16|15:31:44|9|109||00:00:57|3332359553||2|||0|1|
23.06.16|15:34:36|17|144||00:02:12|0471592326||2|||0|2|
23.06.16|15:40:52|17|106||00:05:26|0471660355||2|||0|2|
23.06.16|15:45:01|9|164||00:02:14|3355771841||2|||0|1|
23.06.16|15:59:33|9|106||00:04:12|3357634655||2|||0|1|
23.06.16|16:03:35|17|110||00:00:40|0473553700||2|||0|2|
23.06.16|16:11:10|17|198||00:00:37|0623325956||2|||0|2|
23.06.16|16:18:08|17|198||00:01:25|0623325956||2|||0|2|
23.06.16|16:19:49|17|198||00:00:46|0471415117||2|||0|2|
23.06.16|16:24:34|17|198||00:00:46|0471415117||2|||0|2|
23.06.16|16:26:53|17|106||00:01:02|0471925344||2|||0|2|
23.06.16|16:30:42|9|103||00:00:23|337458718||2|||0|1|
23.06.16|16:38:33|9|103||00:00:21|3452480600||2|||0|1|
23.06.16|16:42:17|9|103||00:00:12|3336316027||2|||0|1|
23.06.16|16:50:03|17|106||00:01:02|0473553700||2|||0|2|
23.06.16|17:37:59|17|103||00:00:16|0461950523||2|||0|2|
23.06.16|17:46:10|17|144||00:00:55|0471592326||2|||0|2|
23.06.16|17:46:32|18|131||00:00:16|0461961320||2|||0|2|
23.06.16|17:50:49|9|163||00:01:00|337452760||2|||0|1|
24.06.16|07:26:57|17|131||00:00:05|0471660355||2|||0|2|
24.06.16|08:06:35|17|106||00:02:10|0471925301||2|||0|2|
24.06.16|08:19:38|17|144||00:01:03|0471802282||2|||0|2|
24.06.16|08:23:27|17|131||00:00:18|0471965127||2|||0|2|
24.06.16|08:24:23|17|144||00:00:07|0471592318||2|||0|2|
24.06.16|08:25:28|9|144||00:00:32|3457148291||2|||0|1|
24.06.16|08:51:15|17|109||00:15:41|0471975443||2|||0|2|
24.06.16|08:55:07|18|100||00:00:51|0471256625||2|||0|2|
24.06.16|08:55:24|17|109||00:03:56|0471860155||2|||0|2|
24.06.16|08:59:44|17|106||00:04:17|0471860155||36|||0|2|
24.06.16|09:07:14|17|109||00:00:40|0471256731||2|||0|2|
24.06.16|09:12:34|9|197||00:00:25|3332847070||2|||0|1|
24.06.16|09:16:22|17|109||00:03:28|0471860155||2|||0|2|
24.06.16|09:17:05|18|106||00:01:23|0471863871||2|||0|2|
24.06.16|09:27:39|9|106||00:00:59|3385330447||2|||0|1|
24.06.16|09:36:23|17|131||00:00:18|0471096200||2|||0|2|
24.06.16|09:40:16|17|106||00:03:12|0471863871||2|||0|2|
24.06.16|09:49:39|17|109||00:01:40|0471860155||2|||0|2|
24.06.16|09:50:24|9|164||00:00:01|3355771841||2|||0|1|
24.06.16|09:50:43|18|106||00:01:37|0471863871||2|||0|2|
24.06.16|09:54:39|71|9148||00:00:02|9248||2||||5|
24.06.16|09:57:29|9|164||00:00:01|3355771841||2|||0|1|
24.06.16|09:58:22|17|198||00:01:52|0832333028||2|||0|2|
24.06.16|10:00:31|9|164||00:00:01|3339935785||2|||0|1|
24.06.16|10:02:09|18|100||00:05:09|0544426704||2|||0|2|
24.06.16|10:02:30|17|106||00:01:44|0473553700||2|||0|2|
24.06.16|10:23:35|17|109||00:02:15|0471975443||2|||0|2|
24.06.16|10:27:01|17|131||00:01:24|0471256607||2|||0|2|
24.06.16|10:28:22|9|144||00:00:44|3385088874||2|||0|1|
24.06.16|10:28:33|17|106||00:00:01|0471925344||2|||0|2|
24.06.16|10:32:12|17|109||00:00:17|0471860155||2|||0|2|
24.06.16|10:33:49|17|198||00:01:08|0471976552||2|||0|2|
24.06.16|10:35:03|9|163||00:00:29|3351321697||2|||0|1|
24.06.16|10:37:05|9|148||00:00:20|3358202033||2|||0|1|
24.06.16|10:41:14|17|103||00:01:19|0804770444||2|||0|2|
24.06.16|10:45:05|9|164||00:01:25|3355771841||2|||0|1|
24.06.16|10:50:55|17|101||00:01:06|0471256624||2|||0|2|
24.06.16|10:55:27|18|106||00:14:28|0473553735||2|||0|2|
24.06.16|10:56:49|9|149||00:02:18|3343907178||2|||0|1|
24.06.16|11:03:06|17|131||00:00:21|0471256624||2|||0|2|
24.06.16|11:19:09|17|101||00:00:03|0471256616||2|||0|2|
24.06.16|11:19:38|17|101||00:00:03|0471256606||2|||0|2|
24.06.16|11:26:13|17|131||00:00:37|0471256616||2|||0|2|
24.06.16|11:28:18|9|148||00:00:11|3358202033||2|||0|1|
24.06.16|11:29:48|17|101||00:00:45|0471818800||2|||0|2|
24.06.16|11:35:14|17|131||00:00:28|0471256608||2|||0|2|
24.06.16|11:35:33|18|103||00:00:28|0471256607||2|||0|2|
24.06.16|11:41:33|71|9148||00:00:20|9248||2||||5|
24.06.16|11:56:22|17|105||00:02:56|0471863871||2|||0|2|
24.06.16|13:44:20|17|103||00:00:41|0471818820||2|||0|2|
24.06.16|13:56:17|17|131||00:00:57|0471256624||2|||0|2|
24.06.16|14:07:09|17|131||00:01:04|0471818811||2|||0|2|
24.06.16|14:12:16|17|131||00:00:25|0471256724||2|||0|2|
24.06.16|14:48:00|17|103||00:01:16|0471256608||2|||0|2|
24.06.16|15:11:02|17|131||00:01:21|0471631033||2|||0|2|
24.06.16|15:14:22|17|131||00:00:10|0471676767||2|||0|2|
24.06.16|15:31:33|9|164||00:00:12|3358202033||2|||0|1|
24.06.16|16:52:49|3|299||00:00:02|0473553800||2|||0|1|
24.06.16|16:59:21|1|198||00:03:21|0623325956||2|||0|1|
24.06.16|17:00:03|2|106||00:06:28|0473553735||2|||0|1|
24.06.16|17:00:55|9|106||00:00:03|3356129336||2|||0|1|
24.06.16|17:04:49|2|198||00:00:34|0471415117||2|||0|1|
24.06.16|17:06:56|71|198||00:00:29|292||2||||5|
24.06.16|17:08:57|9|106||00:01:23|3356129336||2|||0|1|
24.06.16|17:15:01|1|106||00:04:59|848694696||2|||0|1|
24.06.16|17:17:09|9|108||00:00:19|3356129336||2|||0|1|
24.06.16|17:18:59|9|108||00:01:50|3356129336||38|||0|1|
24.06.16|17:28:04|1|103||00:03:37|0461950523||2|||0|1|
24.06.16|17:31:48|2|102||00:00:39|0473626528||2|||0|1|
24.06.16|17:37:16|1|108||00:07:06|0471860155||2|||0|1|
24.06.16|17:43:45|1|110||00:00:51|0471064140||2|||0|1|
24.06.16|17:51:46|1|110||00:00:32|0471064140||2|||0|1|
24.06.16|17:54:45|1|103||00:00:27|0464830118||2|||0|1|
24.06.16|18:32:17|17|131||00:00:27|0471860155||2|||0|2|
24.06.16|19:52:33|17|198||00:00:48|0623325956||2|||0|2|
26.06.16|17:54:29|17|107||00:03:57|0471861257||2|||0|2|
26.06.16|18:06:07|17|107||00:02:25|0471861257||2|||0|2|
27.06.16|07:58:33|9|103||00:00:32|33979942182||2|||0|1|
27.06.16|08:09:02|18|103||00:03:56|0471976552||2|||0|2|
27.06.16|08:11:47|9|148||00:00:18|3358202033||2|||0|1|
27.06.16|08:14:28|17|101||00:10:57|0471660355||2|||0|2|
27.06.16|08:33:35|9|107||00:01:14|3356129336||2|||0|1|
27.06.16|08:36:16|17|103||00:01:41|0471415140||2|||0|2|
27.06.16|08:39:09|9|103||00:00:04|337458718||2|||0|1|
27.06.16|09:12:15|17|103||00:00:27|0639894231||2|||0|2|
27.06.16|09:23:30|17|106||00:00:47|0471660355||2|||0|2|
27.06.16|09:25:39|17|108||00:01:11|0471258329||2|||0|2|
27.06.16|09:50:25|9|148||00:00:27|3358202033||2|||0|1|
27.06.16|09:56:38|18|102||00:00:44|0471660355||2|||0|2|
27.06.16|09:56:43|17|110||00:02:18|0473553705||2|||0|2|
27.06.16|09:57:56|19|103||00:01:24|0471256756||2|||0|2|
27.06.16|09:58:51|17|110||00:01:41|0473553740||2|||0|2|
27.06.16|10:14:41|17|101||00:00:47|0461607432||2|||0|2|
27.06.16|10:28:29|9|103||00:00:38|337458718||2|||0|1|
27.06.16|10:38:41|17|108||00:00:52|0471258329||2|||0|2|
27.06.16|10:41:21|17|101||00:00:06|0471256624||2|||0|2|
27.06.16|11:09:03|17|101||00:01:06|0471256623||2|||0|2|
27.06.16|11:24:12|9|144||00:00:09|3358202033||2|||0|1|
27.06.16|11:27:23|17|131||00:03:12|0471256623||2|||0|2|
27.06.16|11:27:25|9|144||00:00:54|3382711495||2|||0|1|
27.06.16|11:30:42|17|103||00:00:40|0471256608||2|||0|2|
27.06.16|11:31:47|9|144||00:02:54|3382711495||2|||0|1|
27.06.16|11:42:05|18|103||00:01:09|0471256754||2|||0|2|
27.06.16|11:43:12|71|9148||00:08:42|9248||2||||5|
27.06.16|11:43:36|17|101||00:03:00|0547316986||2|||0|2|
27.06.16|11:54:53|72|9148||00:00:17|9248||2||||5|
27.06.16|11:59:32|17|103||00:00:34|0461650646||2|||0|2|
27.06.16|11:59:33|9|106||00:00:59|3331706400||2|||0|1|
27.06.16|13:37:46|17|131||00:00:01|0471256603||2|||0|2|
27.06.16|13:38:31|72|9148||00:00:07|9248||2||||5|
27.06.16|13:38:46|72|9148||00:00:12|9248||2||||5|
27.06.16|13:38:53|17|131||00:00:13|0471256616||2|||0|2|
27.06.16|13:58:11|9|142||00:00:35|3480642996||2|||0|1|
27.06.16|13:58:58|17|144||00:03:00|0471592326||2|||0|2|
27.06.16|14:06:10|17|108||00:00:14|0472837647||2|||0|2|
27.06.16|14:09:25|17|101||00:02:00|0238003569||2|||0|2|
27.06.16|14:16:04|17|101||00:00:12|0471256624||2|||0|2|
27.06.16|14:23:05|71|198||00:01:00|292||2||||5|
27.06.16|14:29:38|17|131||00:00:04|0471818800||2|||0|2|
27.06.16|14:31:02|17|103||00:01:00|0471306770||2|||0|2|
27.06.16|14:33:49|9|109||00:00:23|3356129336||2|||0|1|
27.06.16|14:35:25|17|109||00:00:46|0547316918||2|||0|2|
27.06.16|14:41:02|17|131||00:01:04|0461607432||2|||0|2|
27.06.16|14:51:08|17|103||00:02:36|05552191||2|||0|2|
27.06.16|15:09:09|17|108||00:01:27|0558096223||2|||0|2|
27.06.16|15:23:41|17|103||00:01:31|0471256608||2|||0|2|
27.06.16|15:25:57|18|101||00:03:03|0471256623||2|||0|2|
27.06.16|15:26:49|9|142||00:00:11|3385088874||2|||0|1|
27.06.16|15:39:36|17|131||00:00:12|0471802282||2|||0|2|
27.06.16|15:41:41|17|131||00:00:47|0471802282||2|||0|2|
27.06.16|15:43:24|17|131||00:01:24|0471860155||2|||0|2|
27.06.16|15:46:44|17|102||00:00:17|0471256606||2|||0|2|
27.06.16|16:10:01|17|103||00:04:39|0471256754||2|||0|2|
27.06.16|16:17:58|17|101||00:00:25|0471256623||2|||0|2|
27.06.16|16:18:44|17|103||00:00:21|0471256608||2|||0|2|
27.06.16|16:36:22|72|9148||00:00:23|9248||2||||5|
27.06.16|16:36:53|72|9148||00:00:20|9248||2||||5|
27.06.16|16:39:31|17|101||00:02:37|0471256754||2|||0|2|
27.06.16|16:44:14|17|101||00:00:34|0471256623||2|||0|2|
27.06.16|16:49:14|71|198||00:01:28|292||2||||5|
27.06.16|16:49:23|17|103||00:02:25|0471256754||2|||0|2|
27.06.16|16:51:19|17|109||00:01:33|0471945433||2|||0|2|
27.06.16|16:55:59|17|109||00:00:25|0471945433||2|||0|2|
27.06.16|16:57:17|17|109||00:00:04|0471264433||2|||0|2|
27.06.16|17:04:12|17|109||00:06:33|0471260647||2|||0|2|
27.06.16|17:15:28|9|144||00:00:41|3358202033||2|||0|1|
27.06.16|17:21:04|18|103||00:00:30|0471256606||2|||0|2|
27.06.16|17:22:03|18|103||00:00:30|0471256754||2|||0|2|
27.06.16|17:32:42|17|107||00:17:34|0547316918||2|||0|2|
27.06.16|17:34:20|18|100||00:00:04|0471918367||2|||0|2|
27.06.16|17:39:04|17|109||00:05:16|0471260647||2|||0|2|
27.06.16|17:42:08|17|106||00:02:23|0471860155||2|||0|2|
27.06.16|17:43:19|18|101||00:01:41|0238003569||2|||0|2|
27.06.16|17:46:25|17|103||00:00:47|0471256754||2|||0|2|
27.06.16|17:48:19|17|103||00:00:21|0471256754||2|||0|2|
27.06.16|18:42:01|17|103||00:00:33|0472975151||2|||0|2|
27.06.16|20:26:16|9|138||00:00:36|3351321700||2|||0|1|
28.06.16|08:06:28|9|148||00:00:26|3290979355||2|||0|1|
28.06.16|08:38:41|17|109||00:03:58|0471860155||2|||0|2|
28.06.16|08:39:02|18|103||00:00:40|0471977508||2|||0|2|
28.06.16|08:39:08|9|144||00:00:20|3409203681||2|||0|1|
28.06.16|08:44:10|17|103||00:01:58|004334572237||2|||0|2|
28.06.16|09:03:44|17|103||00:00:52|0471256754||2|||0|2|
28.06.16|09:16:49|17|106||00:00:56|0471660355||2|||0|2|
28.06.16|09:21:28|18|103||00:00:50|0544869903||2|||0|2|
28.06.16|09:24:26|9|103||00:01:04|3356560509||2|||0|1|
28.06.16|09:30:13|18|109||00:00:16|0471860155||2|||0|2|
28.06.16|09:33:49|72|9148||00:00:27|9248||2||||5|
28.06.16|09:35:01|18|109||00:04:23|0471802413||2|||0|2|
28.06.16|09:35:18|17|106||00:17:09|0471860155||2|||0|2|
28.06.16|09:40:17|18|198||00:03:39|0471415499||2|||0|2|
28.06.16|09:41:34|17|107||00:05:04|0471065710||2|||0|2|
28.06.16|09:42:10|9|106||00:02:39|3394683321||2|||0|1|
28.06.16|09:43:06|17|198||00:00:53|0623325956||2|||0|2|
28.06.16|09:45:04|2|198||00:00:34|0471415117||2|||0|1|
28.06.16|09:45:23|17|103||00:00:39|0471415140||2|||0|2|
28.06.16|09:47:53|17|103||00:01:15|0639894244||2|||0|2|
28.06.16|09:48:32|9|144||00:00:28|3358202033||2|||0|1|
28.06.16|09:49:21|18|109||00:06:22|0471860155||2|||0|2|
28.06.16|09:54:46|17|198||00:03:45|0471415499||2|||0|2|
28.06.16|09:55:45|9|164||00:01:02|3356889664||2|||0|1|
28.06.16|10:03:56|17|198||00:03:39|0471415499||2|||0|2|
28.06.16|10:06:42|17|144||00:00:53|0471592318||2|||0|2|
28.06.16|10:06:59|9|106||00:01:34|3356881173||2|||0|1|
28.06.16|10:07:48|17|163||00:00:08|0471306726||2|||0|2|
28.06.16|10:10:49|17|163||00:02:25|0471306770||2|||0|2|
28.06.16|10:17:28|9|100||00:01:03|3357876777||2|||0|1|
28.06.16|10:25:46|9|109||00:00:16|3351330021||2|||0|1|
28.06.16|10:32:44|9|144||00:00:34|3357881989||2|||0|1|
28.06.16|10:34:46|17|144||00:01:21|0471802282||2|||0|2|
28.06.16|11:17:33|17|198||00:01:09|0832333028||2|||0|2|
28.06.16|11:18:03|18|100||00:00:17|0474830940||2|||0|2|
28.06.16|11:24:16|17|198||00:01:17|0773633830||2|||0|2|
28.06.16|11:36:50|9|106||00:01:18|3356129336||2|||0|1|
28.06.16|11:37:09|17|198||00:01:07|0471976552||2|||0|2|
28.06.16|11:37:36|10|103||00:01:04|3495292778||2|||0|1|
28.06.16|11:38:15|9|148||00:01:01|3355771841||2|||0|1|
28.06.16|11:46:42|18|109||00:00:53|0471289062||2|||0|2|
28.06.16|11:47:22|17|164||00:07:38|0471826426||2|||0|2|
28.06.16|11:54:57|9|144||00:00:29|3358202033||2|||0|1|
28.06.16|11:58:05|17|164||00:01:41|0471826426||2|||0|2|
28.06.16|13:35:11|9|142||00:00:20|3385088874||2|||0|1|
28.06.16|13:37:13|9|144||00:00:33|3387968020||2|||0|1|
28.06.16|13:47:18|17|103||00:00:15|0471976552||2|||0|2|
28.06.16|13:52:50|10|144||00:00:27|3358180833||2|||0|1|
28.06.16|13:53:00|9|164||00:03:03|3356889664||2|||0|1|
28.06.16|13:57:06|17|103||00:00:51|0471256754||2|||0|2|
28.06.16|14:03:36|17|198||00:00:59|0773633830||2|||0|2|
28.06.16|14:08:01|17|144||00:01:47|0471096200||2|||0|2|
28.06.16|14:08:47|18|103||00:00:25|0471256754||2|||0|2|
28.06.16|14:09:54|17|198||00:00:50|0773633830||2|||0|2|
28.06.16|14:11:27|18|100||00:02:01|0471959966||2|||0|2|
28.06.16|14:17:28|9|144||00:00:01|3355201824||2|||0|1|
28.06.16|14:19:05|9|144||00:00:09|3358202033||2|||0|1|
28.06.16|14:21:04|9|144||00:01:32|3355201824||2|||0|1|
28.06.16|14:21:24|17|108||00:01:48|0471967131||2|||0|2|
28.06.16|14:29:27|1|144||00:01:22|0471967131||2|||0|1|
28.06.16|14:31:38|17|103||00:01:06|0471256754||2|||0|2|
28.06.16|14:35:50|17|198||00:01:09|0471976552||2|||0|2|
28.06.16|14:44:40|9|103||00:00:16|3495292778||2|||0|1|
28.06.16|14:51:54|17|100||00:01:42|0474830940||2|||0|2|
28.06.16|14:53:54|9|108||00:00:22|3356129336||2|||0|1|
28.06.16|15:00:50|18|109||00:10:10|0471945268||2|||0|2|
28.06.16|15:00:53|17|106||00:01:48|0471666501||2|||0|2|
28.06.16|15:07:07|17|103||00:00:30|0471256754||2|||0|2|
28.06.16|15:12:34|17|108||00:01:03|0471256731||2|||0|2|
28.06.16|15:15:37|17|103||00:00:22|0471256756||2|||0|2|
28.06.16|15:17:13|17|108||00:00:24|0471258329||2|||0|2|
28.06.16|15:29:40|9|144||00:00:30|3358202033||2|||0|1|
28.06.16|15:48:36|71|9148||00:01:35|9248||2||||5|
28.06.16|15:53:11|9|144||00:01:28|3385088874||2|||0|1|
28.06.16|15:54:53|71|9148||00:01:25|9248||2||||5|
28.06.16|15:58:00|17|144||00:00:36|0471802282||2|||0|2|
28.06.16|15:59:00|9|144||00:00:25|3480642996||2|||0|1|
28.06.16|16:00:27|71|9148||00:00:21|9248||2||||5|
28.06.16|16:35:58|9|144||00:01:20|3357881989||2|||0|1|
28.06.16|16:48:27|17|103||00:01:13|0471818811||2|||0|2|
28.06.16|16:49:42|17|103||00:00:36|0471256634||2|||0|2|
28.06.16|16:58:15|17|107||00:00:29|0471863871||2|||0|2|
28.06.16|16:58:51|17|103||00:00:30|0471976552||2|||0|2|
28.06.16|17:00:01|9|103||00:00:27|3358357819||2|||0|1|
28.06.16|17:05:13|9|103||00:04:32|3358357819||2|||0|1|
28.06.16|17:06:36|17|103||00:01:06|0461607432||2|||0|2|
28.06.16|17:23:11|9|109||00:00:14|3316822681||2|||0|1|
28.06.16|17:26:47|9|144||00:00:11|3358202033||2|||0|1|
28.06.16|17:28:53|72|9148||00:00:03|9248||2||||5|
28.06.16|18:25:25|17|103||00:00:39|0461950523||2|||0|2|
28.06.16|19:42:43|17|198||00:00:49|0473614800||2|||0|2|
28.06.16|20:29:41|9|138||00:04:45|3351321700||2|||0|1|
29.06.16|07:49:04|17|131||00:01:13|0471860155||2|||0|2|
29.06.16|08:04:57|17|198||00:01:00|0461650753||2|||0|2|
29.06.16|08:07:08|9|144||00:00:40|3357881989||2|||0|1|
29.06.16|08:09:50|9|144||00:01:08|3357881989||2|||0|1|
29.06.16|08:11:30|17|103||00:01:24|0471256754||2|||0|2|
29.06.16|08:25:20|9|144||00:00:24|3358202033||2|||0|1|
29.06.16|08:30:31|17|103||00:00:43|0471256754||2|||0|2|
29.06.16|08:35:13|9|144||00:00:22|3357881989||2|||0|1|
29.06.16|08:39:03|9|163||00:00:48|3356356811||2|||0|1|
29.06.16|08:44:07|17|109||00:12:26|0471945433||2|||0|2|
29.06.16|09:02:56|17|109||00:01:11|0471945375||2|||0|2|
29.06.16|09:06:28|17|109||00:01:21|0471945375||2|||0|2|
29.06.16|09:15:20|18|131||00:00:10|0471802282||2|||0|2|
29.06.16|09:19:20|9|109||00:00:49|3408679288||2|||0|1|
29.06.16|10:07:39|9|109||00:00:02|3488090640||2|||0|1|
29.06.16|10:09:31|9|109||00:00:01|3488090640||2|||0|1|
29.06.16|10:30:31|17|103||00:06:13|0471256621||2|||0|2|
29.06.16|11:00:15|9|142||00:00:01|3351321697||2|||0|1|
29.06.16|11:03:35|17|198||00:00:53|0461990579||2|||0|2|
29.06.16|11:08:22|17|103||00:01:44|0471415480||2|||0|2|
29.06.16|11:09:45|17|198||00:00:53|0461990579||2|||0|2|
29.06.16|11:11:50|17|131||00:01:43|0471200542||2|||0|2|
29.06.16|11:15:04|17|198||00:00:03|0461990579||2|||0|2|
29.06.16|11:21:13|17|198||00:00:53|0461990579||2|||0|2|
29.06.16|11:41:52|9|144||00:00:21|3357881989||2|||0|1|
29.06.16|11:42:11|17|106||00:01:03|0471964138||2|||0|2|
29.06.16|11:45:30|18|100||00:03:58|0471945111||2|||0|2|
29.06.16|12:03:50|18|198||00:00:47|0461990576||2|||0|2|
29.06.16|12:06:12|17|109||00:06:11|0471945429||2|||0|2|
29.06.16|13:31:19|9|142||00:00:20|3358202033||2|||0|1|
29.06.16|13:35:57|17|103||00:00:56|0459691830||2|||0|2|
29.06.16|13:37:15|9|103||00:00:47|3356307801||2|||0|1|
29.06.16|13:38:23|17|103||00:00:52|0471818811||2|||0|2|
29.06.16|13:51:09|17|131||00:02:09|0471818811||2|||0|2|
29.06.16|13:54:56|17|131||00:00:08|0471256627||2|||0|2|
29.06.16|14:06:34|9|142||00:00:15|3358202033||2|||0|1|
29.06.16|14:12:41|18|131||00:00:43|0471818811||2|||0|2|
29.06.16|14:14:03|17|103||00:02:07|0471860155||2|||0|2|
29.06.16|14:36:01|17|109||00:20:38|0471945429||2|||0|2|
29.06.16|14:39:31|9|109||00:00:08|3351330021||2|||0|1|
